2.91	-1.15898E-4	-8.89793E-5	-7.65756E-4
2.92	-1.05272E-4	-7.19188E-5	-7.22072E-4
2.93	-8.99842E-5	-4.89292E-5	-6.6601E-4
2.94	-6.98827E-5	-2.12342E-5	-5.97644E-4
2.95	-4.52136E-5	9.13957E-6	-5.17973E-4
2.96	-1.66776E-5	3.9523E-5	-4.28413E-4
2.97	1.46422E-5	6.69788E-5	-3.30136E-4
2.98	4.74517E-5	8.87992E-5	-2.23607E-4
2.99	8.04572E-5	1.02937E-4	-1.08511E-4
3	1.12546E-4	1.08248E-4	1.60576E-5
3.01	1.42844E-4	1.04541E-4	1.51142E-4
3.02	1.70573E-4	9.24389E-5	2.97217E-4
3.03	1.94789E-4	7.31359E-5	4.53489E-4
3.04	2.14153E-4	4.81719E-5	6.17422E-4
3.05	2.26874E-4	1.93327E-5	7.84546E-4
3.06	2.30877E-4	-1.13752E-5	9.48632E-4
3.07	2.2422E-4	-4.17454E-5	0.00110219
3.08	2.05629E-4	-6.94459E-5	0.00123723
3.09	1.74977E-4	-9.21923E-5	0.00134611
3.1	1.3358E-4	-1.08012E-4	0.00142241
3.11	8.42155E-5	-1.15515E-4	0.00146157
3.12	3.08024E-5	-1.14098E-4	0.00146111
3.13	-2.21753E-5	-1.0406E-4	0.00142065
3.14	-7.034E-5	-8.6591E-5	0.00134189
3.15	-1.10062E-4	-6.36265E-5	0.00122822
3.16	-1.3898E-4	-3.76642E-5	0.00108409
3.17	-1.56273E-4	-1.15832E-5	9.14383E-4
3.18	-1.62641E-4	1.15796E-5	7.24003E-4
3.19	-1.60068E-4	2.89516E-5	5.17784E-4
3.2	-1.5146E-4	3.82042E-5	3.00533E-4
3.21	-1.4017E-4	3.79063E-5	7.72666E-5
3.22	-1.29487E-4	2.77895E-5	-1.46449E-4
3.23	-1.22189E-4	8.88778E-6	-3.64317E-4
3.24	-1.20221E-4	-1.65019E-5	-5.69448E-4
3.25	-1.24536E-4	-4.50906E-5	-7.54795E-4
3.26	-1.35086E-4	-7.30671E-5	-9.13747E-4
3.27	-1.50981E-4	-9.66669E-5	-0.00104068
3.28	-1.70748E-4	-1.1271E-4	-0.00113137
3.29	-1.92613E-4	-1.18994E-4	-0.00118316
3.3	-2.14688E-4	-1.14448E-4	-0.00119499
3.31	-2.35001E-4	-9.90734E-5	-0.00116744
3.32	-2.51403E-4	-7.37276E-5	-0.00110273
3.33	-2.61427E-4	-3.98803E-5	-0.00100447
